10,31,0,44
7,31,0,46
11,30,0,49
8,33,2,47
9,37,0,45
8,30,1,45
11,33,0,48
9,32,0,46
13,31,2,48
10,32,0,44
7,33,0,49
11,32,3,49
10,31,0,46
11,30,0,46
8,30,0,44
11,33,2,45
8,33,0,50
10,31,0,45
9,31,1,46
12,30,0,47
10,35,0,50
10,31,0,49
10,31,0,48
7,33,0,45
11,30,0,47
11,30,0,49
12,33,0,46
12,34,1,46
10,31,0,50
10,34,3,48
12,33,0,45
9,31,0,45
9,31,0,49
8,31,0,48
9,30,0,48
11,36,1,46
9,33,3,48
9,34,1,47
6,32,3,46
13,31,0,47
9,32,0,46
13,31,2,46
8,34,0,49
11,33,0,49
10,34,0,47
10,31,0,46
10,31,0,44
9,32,0,45
10,31,0,47
10,32,0,47
10,33,0,45
10,30,2,46
8,31,1,46
11,33,0,49
11,31,0,47
9,30,0,49
14,30,0,47
10,35,0,49
11,32,0,48
12,35,0,46
12,33,2,48
11,35,0,48
8,33,0,42
11,33,0,47
8,30,0,44
9,34,0,44
13,34,0,47
11,35,0,46
12,32,0,46
13,32,0,46
12,33,0,47
11,34,0,45
12,30,2,49
10,33,2,48
12,33,0,46
7,31,0,44
12,32,0,47
11,32,0,45
12,34,1,47
11,33,0,46
13,30,0,48
13,33,0,47
10,34,1,44
10,36,3,47
11,30,0,50
12,32,1,45
11,32,0,48
11,32,0,49
13,29,0,48
12,31,0,45
7,34,0,42
11,33,0,48
12,31,2,45
9,34,0,46
9,34,0,44
11,35,0,49
9,31,2,50
12,32,0,45
7,31,0,44
10,35,1,49
12,34,1,47
11,34,0,45
13,33,0,47
12,32,0,47
8,35,0,43
11,33,0,44
12,33,2,46
9,32,0,46
8,33,2,50
12,36,2,47
12,31,0,48
11,31,1,45
11,33,0,50
11,30,0,45
10,35,0,47
9,33,1,46
8,34,2,46
7,32,1,45
9,30,0,49
11,32,0,50
10,30,1,47
9,32,0,48
10,35,1,50
7,31,1,43
10,32,0,45
7,33,0,49
8,36,0,47
9,35,0,51
10,30,0,49
12,32,0,46
10,31,1,45
13,32,0,46
9,36,0,50
11,32,0,49
12,35,0,47
5,34,0,48
9,35,0,51
9,34,0,45
10,31,0,45
11,34,3,48
8,31,1,45
7,34,1,50
13,30,2,47
12,29,0,46
12,30,2,49
11,30,0,46
13,32,0,46
12,30,2,49
8,34,0,50
9,34,0,48
12,33,0,45
6,34,1,48
10,33,1,43
12,33,0,47
10,33,3,46
13,34,0,47
9,33,0,47
10,31,0,47
10,31,0,49
11,34,3,45
12,32,0,45
8,34,0,49
9,34,0,48
10,33,0,49
6,32,0,42
8,32,0,48
11,32,2,47
9,31,0,44
12,32,0,46
9,35,1,42
10,32,0,50
7,33,0,46
12,31,3,49
9,33,2,46
12,32,0,47
10,34,0,48
10,33,0,46
10,33,0,48
11,33,0,49
12,35,0,47
11,31,0,48
11,35,0,46
10,30,0,49
12,31,0,49
12,35,0,47
13,29,0,47
13,33,3,47
6,31,0,47
10,30,1,46
12,33,0,46
7,32,0,47
9,31,2,48
8,34,0,45
10,31,0,45
13,32,2,46
11,33,0,45
10,31,0,48
11,35,0,48
11,35,0,49
8,31,0,47
8,30,0,44
11,33,0,50
11,36,0,48
12,32,0,48
13,33,0,47
12,33,0,46
10,30,0,48
11,35,1,46
12,35,0,46
12,35,0,47
12,33,0,48
13,30,0,47
11,33,0,46
9,31,0,45
11,34,2,49
8,34,0,49
8,33,0,50
12,31,0,49
9,33,0,44
7,35,1,50
13,34,0,47
9,32,0,48
12,34,2,46
9,32,0,50
11,30,0,47
9,34,0,45
10,32,0,44
8,32,2,49
4,33,0,44
9,34,0,50
11,33,2,45
11,30,0,45
10,32,1,50
13,31,0,46
9,30,0,44
10,34,0,48
7,32,0,49
7,31,1,45
6,31,0,47
9,32,0,50
10,32,0,47
13,31,2,46
9,31,2,49
6,32,2,48
9,33,0,47
9,33,4,47
11,35,0,46
10,30,0,46
7,35,3,48
12,33,0,47
11,36,0,48
12,30,0,48
13,34,0,47
11,33,0,48
8,31,1,44
10,33,0,46
8,30,0,44
7,36,1,50
11,32,1,47
11,32,3,47
10,33,0,43
13,29,1,47
9,30,0,47
12,32,0,47
11,33,0,49
8,34,0,50
10,34,2,46
12,31,0,45
10,30,0,49
11,30,0,49
10,32,0,45
11,30,0,45
11,34,3,46
11,33,0,47
10,30,0,47
11,32,0,46
