5,8,3,11
3,5,4,12
4,6,6,12
6,5,6,11
1,8,6,15
2,7,4,15
4,8,6,13
2,8,5,16
5,6,6,10
5,9,5,11
7,7,7,10
4,3,5,10
5,8,7,12
4,7,7,11
3,8,6,13
4,9,5,12
3,8,7,12
6,6,3,13
3,7,6,13
5,6,4,11
4,5,5,11
4,7,3,13
6,7,3,12
4,6,7,11
5,6,3,12
4,6,6,13
2,9,5,12
6,9,4,10
5,7,7,11
8,8,6,10
6,8,6,11
4,6,5,11
6,6,5,10
5,6,6,11
5,8,7,12
3,4,7,10
7,7,4,10
5,8,5,10
7,8,4,11
6,8,4,12
7,9,4,11
6,9,4,12
6,8,6,14
7,8,5,12
7,8,5,10
5,8,6,10
8,7,6,14
2,6,6,13
7,8,5,13
5,7,6,10
4,9,4,11
4,9,5,10
5,9,5,13
4,7,5,11
4,4,6,12
4,4,6,10
5,4,7,14
6,7,3,11
2,3,5,11
5,9,5,10
4,8,5,10
4,6,3,15
4,8,5,16
5,8,3,10
3,9,5,15
4,6,4,15
4,7,3,11
7,5,3,10
7,9,7,11
6,8,7,10
3,6,7,17
5,8,3,11
9,8,4,10
5,9,4,11
3,9,6,15
5,8,6,10
5,7,4,13
6,9,6,13
7,7,6,11
3,4,6,10
4,9,6,12
5,7,5,10
4,10,4,14
6,8,6,13
6,7,7,12
5,5,7,10
5,8,7,13
3,6,5,10
5,9,6,15
3,4,5,12
4,8,5,14
4,8,4,12
6,7,5,11
3,6,5,11
5,5,6,12
3,7,7,13
7,9,4,10
5,7,7,13
4,7,3,13
5,9,6,14
8,8,6,12
3,11,7,12
5,8,6,10
5,7,4,11
5,8,3,12
5,8,6,16
3,10,4,13
4,6,7,12
3,4,7,13
6,8,5,10
4,9,4,12
5,7,5,14
6,7,6,12
6,6,4,11
8,8,4,10
4,7,6,12
3,4,7,13
4,10,7,14
4,7,7,11
5,9,6,11
5,9,5,11
2,7,4,14
5,7,3,12
5,6,6,14
6,8,3,13
6,8,7,13
6,7,5,14
3,5,5,10
5,8,6,12
5,4,7,11
5,10,4,12
5,6,7,10
7,7,7,11
6,9,6,11
6,9,5,12
6,9,7,11
6,9,5,13
8,7,4,12
6,9,4,10
6,8,3,12
3,7,5,10
6,7,5,16
4,7,6,11
5,9,6,14
6,7,7,11
6,8,6,14
3,6,6,14
6,7,5,11
4,6,4,12
6,9,7,12
6,6,4,10
5,10,5,12
6,7,7,11
7,8,7,10
4,7,6,10
4,4,6,11
7,9,5,10
6,6,5,10
4,4,5,11
6,8,4,15
3,5,7,10
2,5,5,11
5,9,6,15
7,7,7,10
6,6,4,10
5,6,6,15
6,9,5,12
8,7,6,11
5,9,5,14
5,10,4,11
6,6,3,12
6,8,7,11
6,8,5,10
6,7,4,14
6,6,3,11
6,8,6,11
5,8,7,11
5,8,7,14
4,2,6,10
3,6,4,14
2,5,4,13
3,8,5,12
2,5,7,14
5,7,3,14
5,7,4,10
7,8,4,11
4,9,7,10
3,9,5,13
4,7,7,16
4,6,5,10
4,7,4,11
5,7,3,14
2,0,7,10
5,8,5,15
3,8,4,11
5,7,5,10
6,8,7,13
5,5,4,10
5,9,7,14
7,8,7,12
6,9,5,10
7,7,3,12
5,8,6,14
6,8,6,10
6,5,5,11
2,6,7,11
4,4,4,10
6,9,4,13
4,7,5,17
6,6,6,12
5,8,6,14
3,7,7,10
4,7,7,15
4,7,6,13
4,6,3,14
5,4,4,14
5,7,6,10
6,7,6,13
2,2,6,13
6,8,5,12
3,6,4,10
4,6,5,12
6,8,6,15
7,7,7,10
6,7,4,12
7,8,5,14
6,9,6,10
5,10,6,12
7,8,4,11
6,7,4,11
5,7,7,14
4,5,6,10
6,8,6,13
3,9,7,13
4,9,7,12
3,8,4,12
