6,10,4,15
7,9,3,15
8,11,6,14
8,12,5,12
7,11,3,12
8,13,7,16
6,10,3,14
10,13,4,12
10,14,6,14
7,10,5,16
8,11,7,11
5,11,7,15
10,12,6,15
7,10,6,11
7,13,7,15
8,9,7,14
6,10,7,13
8,11,5,10
6,11,4,13
8,10,4,12
6,11,6,14
7,9,3,14
7,11,7,15
9,12,6,16
9,11,3,12
7,8,7,16
11,11,6,13
5,12,7,14
8,10,5,13
9,10,7,10
6,10,7,13
9,13,4,10
8,11,7,14
10,11,7,11
10,11,3,12
8,13,6,15
7,12,3,14
6,11,4,15
8,11,7,13
9,13,7,15
6,9,5,14
6,10,7,11
8,11,6,12
7,14,7,13
7,10,6,11
6,9,4,15
6,11,7,14
7,9,5,13
10,13,6,14
7,10,4,13
12,16,6,11
9,11,3,15
6,10,5,15
7,13,6,14
7,13,4,14
4,12,5,14
6,9,4,15
11,15,7,12
7,12,6,14
7,9,7,13
6,10,4,11
9,14,7,13
9,12,7,10
8,14,6,11
7,13,6,12
8,9,4,13
8,11,3,14
6,10,6,14
7,9,3,14
7,11,5,13
8,11,6,11
9,13,7,10
8,12,7,13
6,12,4,14
9,11,5,11
6,11,6,15
8,13,6,15
7,9,4,12
5,10,4,14
7,10,5,11
7,10,4,12
7,12,5,14
7,13,6,14
6,10,7,15
7,12,3,12
6,9,6,14
6,10,6,15
4,10,6,15
8,11,4,14
9,11,6,15
8,9,3,14
7,9,5,14
6,10,7,11
6,11,4,14
9,14,4,12
9,12,7,12
4,11,5,14
5,11,6,14
8,13,3,12
8,12,4,16
9,12,5,13
8,14,5,13
8,15,5,14
7,14,5,14
8,11,5,15
8,13,7,15
6,13,7,15
7,13,5,14
5,11,4,11
8,11,5,13
6,11,3,14
7,12,3,14
8,12,7,12
8,12,6,14
8,9,6,10
8,11,3,12
8,11,6,13
6,12,4,15
6,11,7,14
7,10,5,15
9,12,4,10
7,10,4,13
6,11,4,12
6,9,6,15
10,11,4,11
9,13,7,14
7,11,6,11
8,11,6,15
7,12,7,14
6,10,3,14
9,13,6,13
9,10,4,13
8,9,7,14
8,12,4,15
7,12,3,14
8,10,5,12
6,11,3,14
8,11,5,15
7,14,5,14
7,12,5,13
8,14,5,15
8,13,6,13
9,11,5,15
8,11,3,12
10,15,6,13
10,9,6,12
8,14,4,14
8,14,7,14
8,11,7,11
7,11,7,14
8,11,3,13
10,11,5,11
8,12,6,14
8,9,7,14
6,9,7,15
9,13,7,11
5,11,4,10
10,13,7,12
9,14,6,10
5,12,5,15
8,10,6,11
7,9,6,15
8,13,4,12
8,13,7,14
7,14,5,15
8,12,6,13
8,10,7,12
9,11,3,15
7,10,5,11
7,9,7,12
8,11,3,14
5,11,5,12
8,10,4,13
8,9,4,12
5,10,7,15
9,11,4,13
8,13,7,16
8,13,6,15
10,12,6,12
8,14,6,15
7,10,3,14
7,12,6,15
7,9,4,15
8,15,7,13
9,9,3,15
7,10,5,13
8,12,4,12
9,11,6,15
7,12,5,13
4,13,7,14
8,11,6,11
10,14,4,13
11,15,7,11
6,10,5,13
7,11,3,15
7,9,5,12
8,8,7,14
7,11,7,13
8,11,3,15
8,9,5,15
7,10,7,10
6,10,3,14
6,12,3,15
7,12,7,13
8,10,4,13
8,11,4,14
8,14,5,15
7,11,7,14
9,11,4,13
6,10,7,15
9,11,3,11
8,11,7,15
5,10,6,13
8,15,7,14
5,12,3,15
9,13,5,13
7,11,3,12
9,11,5,15
8,12,6,14
6,10,4,15
8,12,6,16
7,9,6,14
7,10,7,12
9,12,3,10
6,11,3,15
9,13,5,12
6,10,7,11
7,11,6,11
8,11,7,12
9,11,7,12
6,10,6,13
7,12,7,15
6,12,6,14
6,9,5,14
7,11,7,11
5,11,4,15
8,11,3,13
7,10,5,11
7,12,6,14
7,11,5,10
7,11,6,12
8,12,3,14
9,14,7,11
6,11,3,13
