6,16,7,20
8,16,6,22
6,17,3,25
6,15,3,24
7,17,6,25
7,16,7,24
7,16,4,21
5,15,3,24
8,16,3,26
5,17,5,23
8,17,4,26
8,15,6,21
8,16,4,24
6,13,5,22
9,16,6,22
5,16,3,21
8,16,5,21
9,17,7,21
6,17,6,26
9,17,5,22
8,16,3,25
6,16,3,23
8,17,7,25
5,17,4,23
7,14,3,24
9,16,5,25
5,16,6,26
6,14,7,23
7,16,6,23
11,15,5,22
7,13,4,23
11,15,7,23
9,16,3,25
7,18,6,23
7,15,5,22
6,14,4,23
6,15,6,24
6,16,4,23
7,13,6,22
7,16,5,23
3,15,7,21
9,17,6,21
6,16,7,22
8,14,6,24
7,15,7,21
8,17,5,21
8,17,4,22
8,17,6,24
6,16,6,24
8,17,4,24
6,13,5,22
8,17,6,25
9,16,4,26
6,14,7,21
8,17,6,22
8,17,5,22
9,17,7,25
13,14,7,23
7,16,7,20
8,17,3,23
9,15,6,23
9,14,7,23
8,16,5,25
5,14,6,27
7,15,4,23
8,17,5,22
4,12,5,24
7,15,5,21
8,15,7,27
9,17,4,22
6,14,6,21
9,14,4,22
5,13,4,22
8,13,7,26
8,15,6,25
4,15,6,24
7,16,7,24
5,18,6,23
6,18,6,22
5,14,7,23
5,17,3,24
6,12,6,24
7,17,5,22
8,13,6,21
4,15,4,22
5,17,4,22
5,18,5,22
6,15,6,22
8,14,4,21
8,17,7,24
9,17,4,24
8,15,3,24
6,16,3,23
8,16,6,22
9,15,6,21
10,13,4,25
6,11,6,23
7,16,4,21
7,16,6,24
8,18,6,23
7,16,6,23
8,14,5,21
7,18,4,24
9,17,4,25
5,14,5,23
7,14,7,23
7,16,3,21
6,14,6,22
5,12,5,26
8,15,4,27
9,15,5,21
9,15,4,25
5,15,6,27
7,17,7,24
8,11,4,26
8,18,6,25
6,19,5,22
4,15,6,27
5,16,5,26
8,16,6,23
8,15,7,24
4,15,7,24
9,17,6,25
6,14,4,22
6,14,4,23
1,10,6,26
4,14,5,24
10,16,7,22
9,15,6,24
7,14,4,21
6,12,6,24
8,17,4,23
8,17,6,25
5,15,6,25
7,14,5,21
8,15,3,21
8,16,6,25
9,12,4,22
7,16,7,24
8,17,7,21
7,15,3,22
9,13,4,23
7,17,5,22
4,17,3,24
7,18,7,24
10,14,4,22
6,14,5,27
5,16,3,22
8,16,7,22
6,11,5,23
7,15,5,27
4,12,6,25
7,17,3,21
6,17,6,23
7,15,4,26
6,13,5,22
7,16,7,22
8,18,7,24
6,19,4,23
7,18,7,22
7,16,7,21
3,12,7,29
7,16,7,23
7,11,7,23
7,19,7,23
8,17,7,22
4,16,7,24
8,17,5,26
6,10,6,24
6,12,4,24
9,16,4,21
7,13,6,26
4,17,4,24
7,15,4,20
9,16,5,22
8,14,5,23
8,15,7,27
8,16,7,22
6,15,7,20
5,14,4,25
7,16,6,22
8,16,7,21
8,15,7,22
6,12,5,23
6,15,6,23
2,11,6,25
9,15,5,23
4,10,7,26
4,17,7,24
8,18,6,24
6,18,5,22
7,12,4,24
10,13,6,23
4,13,4,24
5,14,4,26
8,18,4,22
7,16,6,24
8,15,6,22
4,16,5,22
8,17,7,22
5,15,6,24
8,16,3,26
8,18,4,24
4,17,6,23
6,13,6,23
10,12,6,25
8,17,7,24
8,15,6,23
3,12,7,28
8,16,5,22
7,16,5,22
5,16,5,22
7,17,6,23
5,13,6,23
6,15,7,24
5,13,5,23
6,17,5,25
9,17,4,24
4,12,7,23
6,15,3,24
7,15,5,22
8,16,5,26
8,17,4,26
