14,36,0,46
14,33,0,43
14,36,0,46
13,35,0,40
15,38,0,45
19,34,0,42
14,35,0,45
17,29,0,46
13,37,0,45
15,34,0,47
14,36,0,47
12,34,0,44
16,33,0,46
14,33,0,47
14,34,0,44
15,31,3,44
15,33,0,41
12,33,0,43
14,31,0,46
16,32,0,46
16,37,0,43
15,36,2,42
17,32,1,42
18,33,0,45
13,36,0,42
12,35,0,41
16,36,2,47
15,35,0,42
16,35,1,47
15,34,0,43
15,31,0,45
17,35,0,45
14,32,0,43
13,36,1,45
18,35,0,42
15,34,0,47
15,32,0,44
15,34,0,43
14,34,0,45
12,34,0,42
11,34,1,43
16,36,0,47
15,34,0,42
13,33,2,46
17,35,1,46
12,35,0,41
15,34,0,46
14,32,0,45
14,35,0,44
14,36,0,46
16,35,0,47
16,36,2,42
15,35,2,44
14,32,0,45
14,33,1,41
13,37,2,41
15,34,0,47
16,36,0,47
14,34,1,45
16,33,1,44
16,31,1,43
16,37,0,44
16,37,0,45
16,33,0,45
18,34,1,44
18,32,0,47
15,34,3,42
11,34,0,43
13,33,0,42
12,36,2,45
14,34,1,43
16,36,0,46
15,32,0,47
13,33,0,46
12,34,0,45
18,34,0,47
11,36,0,44
16,36,0,41
18,32,0,44
17,30,0,44
14,34,3,44
16,30,1,45
11,37,0,44
16,34,0,44
12,34,0,42
14,37,1,42
13,35,0,45
15,33,0,45
15,34,1,45
12,34,1,42
14,35,0,46
12,36,0,45
14,36,0,42
15,33,0,46
14,34,3,42
14,34,0,42
17,32,0,44
14,32,0,46
12,34,0,43
15,34,0,47
14,38,0,45
17,36,0,42
18,35,0,47
11,34,0,43
13,32,3,44
12,36,0,42
16,34,0,47
14,35,0,42
15,37,0,42
16,34,0,45
12,34,0,44
17,36,0,42
14,33,2,42
17,33,0,44
12,33,0,43
18,34,0,46
12,34,0,44
14,33,0,43
15,33,0,43
17,34,0,45
14,33,1,43
15,34,2,46
14,36,0,43
14,36,0,45
13,32,0,45
16,34,0,41
12,33,0,43
16,32,0,46
13,35,0,47
14,34,0,46
17,36,1,44
14,33,2,47
13,36,2,44
17,31,0,47
13,35,0,43
13,34,0,45
17,30,0,46
12,36,1,46
16,32,0,44
18,32,0,45
17,33,0,46
16,34,1,43
16,34,0,41
15,35,0,44
13,38,0,45
17,36,0,47
18,30,0,43
16,32,0,42
13,33,2,45
16,32,0,45
12,35,0,42
13,34,0,43
14,32,2,46
14,37,0,42
13,33,0,42
14,32,0,43
17,35,0,44
20,32,0,44
16,37,0,43
16,35,0,45
16,33,1,44
14,34,0,45
18,35,1,44
13,36,0,46
12,33,0,43
18,33,0,45
12,36,0,44
15,36,0,46
14,33,0,45
16,35,1,45
15,37,0,44
12,36,0,46
13,33,0,42
13,35,0,44
14,32,0,45
14,33,0,43
15,36,3,41
16,37,0,45
18,35,0,42
17,32,0,45
14,35,0,46
15,36,0,45
18,34,0,42
15,33,1,41
16,32,0,43
13,33,0,43
16,36,0,41
13,34,0,43
16,35,0,47
16,34,0,41
17,36,0,44
15,36,0,47
16,33,0,44
14,32,0,43
11,37,0,44
14,37,3,42
16,32,3,44
18,35,0,43
14,36,0,42
14,33,0,47
18,32,3,43
14,32,0,43
14,35,0,44
16,31,0,46
14,34,0,44
13,32,2,45
18,32,0,44
13,34,0,44
16,33,1,43
13,34,0,45
17,31,0,43
13,36,1,41
16,31,0,46
15,34,0,43
13,34,0,45
17,31,0,42
15,33,0,45
12,36,0,45
16,30,3,45
14,36,1,41
14,35,0,41
14,33,3,44
15,34,0,47
14,36,0,47
15,34,0,41
15,32,1,42
17,35,0,47
14,36,0,45
16,34,0,46
12,34,0,44
15,34,0,42
15,32,0,43
15,32,2,46
14,35,0,45
14,34,0,45
12,35,0,45
16,31,0,46
13,34,0,42
15,33,0,41
13,33,0,45
17,31,0,42
13,37,0,43
15,33,0,42
17,33,0,42
18,32,0,43
18,33,2,45
14,31,2,46
16,33,3,44
15,35,0,47
18,33,1,47
16,34,0,47
14,34,0,46
15,33,0,45
13,35,0,45
14,33,0,43
15,33,0,44
15,35,0,46
14,31,0,46
17,32,2,45
14,33,2,42
17,32,2,47
18,33,0,47
16,36,1,45
17,31,0,44
16,34,2,42
14,33,2,44
13,37,1,45
13,33,1,44
14,33,0,46
14,32,0,44
17,34,0,45
14,36,0,45
14,34,0,45
15,35,0,43
15,36,0,45
13,35,0,46
15,35,0,41
17,31,0,47
20,33,0,45
15,36,1,47
14,33,2,45
18,35,0,47
15,32,0,44
16,36,0,43
10,38,0,43
13,37,0,43
12,33,0,44
14,32,2,44
19,34,0,46
13,33,0,43
14,32,0,43
14,38,2,44
14,33,0,46
17,35,3,42
13,35,0,40
14,36,0,45
15,34,2,46
