6,18,0,30
6,19,1,28
4,16,2,32
9,16,0,29
4,13,0,27
4,17,1,31
3,14,0,27
6,14,1,27
4,14,2,28
5,14,1,27
8,17,0,28
5,18,0,29
5,16,2,27
9,17,1,29
4,15,5,30
3,14,0,27
6,18,0,29
8,18,0,28
4,15,0,34
4,16,0,26
8,18,0,29
4,15,4,32
7,19,1,28
3,14,0,28
6,16,0,32
6,19,0,30
8,14,0,28
6,16,3,32
6,17,0,27
3,17,0,29
4,12,2,31
3,13,0,28
5,14,0,27
7,17,0,29
8,18,0,29
6,16,0,31
7,18,0,30
9,15,0,29
7,17,0,28
4,16,0,30
8,16,3,29
7,12,3,29
5,15,0,31
5,17,0,25
9,14,3,27
7,16,0,29
2,14,1,30
6,17,0,28
10,16,0,30
7,16,0,31
10,15,0,29
6,13,0,29
5,15,3,29
4,16,4,30
5,14,0,27
4,17,0,31
7,14,0,27
7,16,0,28
8,17,2,27
7,19,0,29
3,18,0,27
8,14,2,27
8,18,0,29
8,17,0,30
7,19,0,29
4,14,0,28
6,14,0,29
4,15,3,27
6,18,0,29
7,16,0,27
5,15,2,27
7,16,4,29
5,13,0,31
7,17,0,30
3,13,0,31
5,19,0,28
4,16,0,33
4,14,5,30
6,19,0,27
5,17,0,33
7,15,0,26
10,16,0,30
6,12,0,34
2,14,7,30
7,17,1,32
8,14,0,31
7,18,0,27
6,15,0,28
5,13,1,32
4,14,0,26
6,18,1,27
7,14,3,30
5,18,1,32
7,19,0,29
6,16,0,26
5,13,5,29
7,19,0,29
7,19,0,29
7,15,0,29
9,16,0,31
8,15,0,26
5,19,0,30
7,16,0,29
5,17,2,28
5,17,4,32
2,19,0,28
9,15,0,27
7,17,2,28
9,14,0,28
7,15,2,29
6,17,0,29
5,19,0,30
5,20,0,27
6,15,2,26
7,17,0,27
5,18,0,29
9,16,3,32
6,15,0,28
11,16,0,30
8,14,0,27
7,18,0,31
7,17,0,29
7,18,0,28
9,16,0,29
9,15,0,27
5,15,0,31
2,14,0,29
9,18,2,29
8,18,0,28
8,15,2,31
6,17,0,27
4,15,0,26
9,16,3,28
5,20,0,28
8,16,0,29
10,15,1,29
8,17,0,28
8,18,2,29
5,16,0,30
11,16,0,30
7,18,2,29
7,18,0,29
6,13,0,27
8,18,0,28
7,16,0,27
6,16,0,33
5,18,3,27
6,18,0,28
4,17,1,27
10,16,1,30
4,16,1,26
6,15,4,27
5,17,0,29
7,19,0,29
3,16,3,27
6,19,0,27
7,12,1,30
7,16,0,29
6,19,0,27
8,18,0,30
2,12,0,27
5,15,0,28
6,18,0,30
5,18,0,27
9,16,2,31
6,19,0,31
4,14,4,31
4,13,0,35
8,12,4,29
5,17,0,29
6,18,0,30
6,15,0,32
6,16,0,30
5,15,5,32
8,16,0,27
9,16,0,31
6,17,0,26
5,15,0,28
6,15,0,31
6,16,3,28
8,18,0,30
7,17,0,30
2,16,0,28
8,16,1,29
5,18,0,31
10,16,0,29
5,17,0,28
3,13,2,27
6,18,0,29
9,17,2,31
6,18,0,30
5,16,4,29
7,19,0,28
8,16,0,29
6,16,0,33
4,19,0,32
6,16,2,29
3,15,0,30
5,18,2,30
4,19,0,31
5,19,0,27
8,18,2,30
8,18,1,29
4,13,6,29
2,14,0,26
8,13,0,27
7,17,0,28
5,20,0,30
5,20,0,28
4,17,0,28
4,16,0,32
