8,19,0,27
10,16,0,26
7,18,2,23
10,21,0,26
6,17,0,25
7,18,0,25
6,19,2,24
10,19,0,24
7,19,0,23
10,17,0,24
9,17,2,23
7,21,0,26
9,19,3,26
9,17,0,24
11,17,0,29
12,18,0,26
10,19,0,23
12,17,0,29
7,19,0,27
10,19,0,24
9,18,0,24
9,17,0,24
6,18,2,23
12,19,1,28
10,16,0,25
8,20,0,26
11,20,0,24
10,19,0,23
10,18,0,27
8,17,2,24
9,21,0,26
7,21,0,27
9,17,0,24
8,19,0,27
13,18,0,28
10,18,0,26
5,21,0,27
7,18,0,24
9,16,0,25
7,18,1,25
8,19,0,25
10,14,0,26
9,19,1,24
9,21,0,27
9,19,0,26
10,19,2,25
6,18,0,26
7,19,0,24
10,19,0,23
10,21,0,23
8,20,1,26
6,19,2,24
10,17,0,25
8,18,0,26
10,18,3,26
9,18,0,24
10,16,0,23
12,19,1,26
9,18,0,24
9,16,0,24
9,18,0,26
9,20,0,25
10,19,0,25
8,17,0,25
9,22,1,25
7,17,0,26
8,17,0,23
10,16,2,25
9,17,0,23
11,17,0,25
8,21,3,24
8,19,0,25
9,17,0,23
11,17,1,26
9,15,0,26
8,17,0,27
7,19,0,25
8,19,0,27
8,19,1,24
8,21,1,27
11,19,2,26
8,20,0,26
8,18,0,26
7,20,0,27
10,18,0,27
8,18,1,27
10,21,0,24
11,19,0,27
8,17,0,25
9,17,0,23
10,19,3,27
8,19,3,24
9,17,3,24
8,22,0,25
12,19,0,24
11,20,0,27
10,15,0,25
6,18,0,23
11,18,0,24
9,18,0,28
8,22,0,24
10,20,2,24
10,18,1,26
9,22,2,24
9,20,1,23
9,18,0,26
7,18,3,26
6,19,0,24
10,16,0,25
11,20,0,25
6,20,1,23
9,17,0,23
8,19,0,27
9,18,0,27
9,18,0,23
8,21,0,26
9,21,1,24
7,17,1,25
9,18,0,28
6,18,0,25
9,18,0,28
9,20,2,24
7,20,2,24
12,20,0,24
9,19,0,26
5,21,0,27
12,19,2,25
8,19,0,23
11,18,2,27
11,20,0,24
10,18,3,24
8,19,0,24
10,20,0,27
9,18,0,23
9,22,1,24
7,20,0,26
9,21,0,26
11,17,0,29
9,19,0,25
10,21,0,25
7,19,0,25
12,20,0,24
5,19,0,25
9,18,2,28
6,19,2,24
12,19,0,24
10,21,3,27
9,21,0,26
8,20,0,24
11,20,0,25
8,18,0,27
8,18,0,27
11,15,0,25
9,20,2,25
8,21,0,26
12,18,0,27
10,15,0,25
9,20,0,24
12,19,0,27
7,17,0,26
11,20,0,26
8,18,0,23
11,20,0,24
6,19,0,25
10,19,2,25
7,17,2,26
9,16,2,25
11,20,0,26
11,20,0,24
10,17,0,25
7,18,3,25
7,17,1,26
8,19,0,26
11,20,0,26
6,17,0,25
11,20,2,26
9,20,2,26
9,21,0,25
10,20,1,25
6,18,0,24
9,17,1,26
10,19,0,25
10,17,1,26
10,20,0,25
11,20,0,24
7,18,0,25
10,20,0,27
8,17,0,26
7,18,1,25
12,19,0,27
11,20,0,25
10,19,0,23
8,20,0,27
12,19,0,25
11,20,1,25
6,19,0,24
7,17,0,24
11,19,0,25
9,22,1,23
9,20,3,26
7,17,0,26
8,18,0,25
10,19,1,23
10,20,0,23
8,17,0,26
8,16,0,26
11,19,0,28
10,18,0,25
8,17,0,27
10,19,3,27
10,21,0,26
10,19,1,28
8,18,0,25
8,16,0,26
10,21,0,27
8,19,0,23
9,20,3,25
9,18,1,28
7,21,0,27
13,18,0,25
5,18,1,24
8,21,0,27
10,21,0,26
8,18,2,23
11,17,0,24
9,19,0,24
11,18,0,28
10,16,2,23
8,20,0,25
10,18,2,24
9,17,0,26
9,20,0,23
7,18,2,23
8,18,0,25
9,21,2,27
10,20,1,26
9,19,0,27
11,19,2,25
9,18,0,25
8,18,0,24
11,19,0,28
10,19,2,26
7,19,0,25
8,17,0,25
8,19,0,27
9,17,0,25
8,18,1,27
6,19,0,24
7,19,0,26
9,21,0,25
10,20,0,24
10,18,0,23
8,19,0,28
7,21,1,24
7,17,1,24
8,21,0,27
10,19,0,23
8,17,0,26
8,18,0,27
7,19,0,27
10,18,0,28
7,17,0,25
7,17,0,24
6,20,0,27
11,18,3,27
11,19,0,28
6,18,0,25
12,19,0,24
8,19,0,27
11,18,0,24
12,17,0,25
8,19,3,26
8,22,3,25
10,21,0,26
10,19,2,27
11,17,2,24
11,19,0,28
9,18,0,25
10,18,0,25
11,18,0,26
7,18,0,25
10,20,2,24
7,19,0,27
9,15,2,25
6,19,0,24
9,18,0,24
8,17,0,23
8,19,1,26
10,17,0,23
10,18,3,27
11,17,1,25
11,16,0,25
9,21,1,26
6,19,0,25
10,17,0,24
11,17,0,28
12,15,0,26
9,19,0,27
10,16,0,25
9,16,0,26
11,18,0,26
9,22,1,25
12,18,0,25
9,21,2,24
8,19,0,23
9,20,0,25
9,19,0,27
9,19,0,28
12,19,1,24
11,19,0,27
10,14,0,26
10,19,1,25
10,18,0,27
10,21,0,25
9,19,0,25
9,17,0,24
10,17,2,23
11,20,0,26
10,20,2,26
10,17,0,27
10,17,0,24
9,21,0,27
10,21,0,26
9,22,2,24
13,18,0,27
12,18,0,24
7,18,0,22
9,19,0,27
10,17,0,24
11,16,3,24
9,17,0,23
