16,17,2,21
12,20,0,17
13,22,3,20
11,17,2,21
10,19,0,22
12,20,1,22
14,19,0,20
13,17,0,19
12,21,0,23
11,20,0,22
11,17,3,21
10,20,0,22
10,18,3,22
13,19,0,21
10,20,1,20
9,17,0,22
12,20,0,22
14,19,2,21
14,19,0,19
12,18,0,20
11,17,2,22
10,20,0,22
9,17,0,22
13,20,0,23
11,18,3,20
11,19,0,22
10,19,0,22
10,18,0,19
13,17,3,21
11,17,0,18
9,20,0,22
10,17,0,21
13,18,0,22
8,18,0,21
13,20,0,22
13,20,0,20
11,17,0,21
13,18,0,23
10,18,0,19
8,18,3,21
13,22,0,20
12,19,2,21
11,19,0,21
11,20,0,21
13,17,0,21
9,17,2,21
11,18,0,18
12,17,3,20
11,21,0,22
13,21,2,19
12,21,0,22
11,17,0,18
9,18,0,21
10,19,0,18
10,20,2,21
13,18,1,23
18,21,1,20
11,18,1,21
11,15,0,22
13,19,0,22
12,21,0,23
11,19,3,21
10,17,0,20
9,19,4,20
11,20,3,20
8,18,0,22
12,20,0,22
8,18,0,22
10,16,2,21
12,19,1,17
13,17,0,24
12,17,0,17
13,18,0,19
11,20,0,22
11,18,2,17
10,16,0,21
16,21,0,16
14,18,0,17
9,23,0,22
9,19,0,22
8,18,0,20
14,23,1,20
12,21,0,23
12,18,0,17
9,18,0,22
13,19,2,20
11,20,4,18
9,17,0,22
8,19,0,18
12,16,0,22
12,20,0,16
11,16,1,23
11,21,0,21
10,18,0,21
10,18,2,20
10,17,0,19
11,22,0,17
14,24,0,20
10,18,0,22
8,18,0,22
11,20,0,21
9,18,0,21
10,18,0,21
11,19,2,21
8,18,0,20
10,19,0,21
11,18,0,19
10,17,1,22
12,19,0,17
8,20,0,21
12,16,0,23
8,18,1,21
10,20,0,21
10,18,0,20
11,17,2,23
10,17,0,20
11,17,0,22
8,20,3,20
10,18,3,20
11,18,0,18
10,19,0,19
10,16,1,22
11,16,0,20
14,22,0,17
10,17,0,21
9,20,3,21
12,18,1,22
9,19,1,20
12,21,1,23
10,18,2,18
12,18,0,21
14,18,3,21
12,17,0,19
10,19,0,17
9,17,0,21
12,19,0,17
11,19,4,20
10,17,0,20
10,16,0,22
11,17,0,19
11,18,0,17
12,22,0,18
10,17,0,19
11,18,0,22
11,18,2,21
10,22,0,21
11,19,0,23
8,18,0,21
10,17,0,21
10,18,0,18
10,18,1,19
9,18,0,20
10,19,3,19
12,17,0,18
14,18,3,20
11,20,1,21
10,17,1,20
14,21,0,21
9,18,1,22
11,18,0,20
12,21,1,22
11,20,0,21
9,17,0,21
12,19,1,23
9,18,0,22
11,16,0,23
11,19,0,22
13,21,1,19
12,22,0,22
11,19,3,19
8,19,3,21
8,20,2,22
10,21,0,20
10,19,0,21
11,20,0,22
12,17,0,21
11,19,0,23
13,18,0,21
9,18,0,21
12,20,2,22
13,20,0,18
10,18,0,20
13,18,0,19
8,19,0,21
11,18,0,21
10,21,0,22
12,20,0,19
8,18,0,22
13,18,0,22
8,18,0,21
12,19,0,20
13,17,1,23
9,18,0,20
9,18,0,21
9,19,0,22
11,19,0,18
12,20,2,22
10,19,0,21
12,18,0,16
10,17,0,22
11,18,0,20
12,20,3,21
12,21,0,21
9,20,2,22
10,20,0,19
12,18,0,20
13,19,0,22
12,22,0,21
11,17,0,19
14,19,0,20
11,19,0,23
12,24,0,20
11,20,0,21
9,17,1,22
15,21,2,19
9,17,2,21
10,19,0,21
8,18,0,21
11,21,3,19
8,20,3,20
8,21,0,20
11,20,2,23
10,19,1,21
13,21,0,22
11,18,2,18
10,17,0,22
10,18,0,21
9,18,0,20
8,18,0,21
12,19,0,22
12,16,0,20
11,18,0,19
11,21,0,23
9,17,0,21
12,17,0,19
9,17,3,21
13,20,0,22
9,19,0,21
12,15,0,21
12,20,0,22
11,20,0,19
9,19,0,22
15,22,0,21
12,18,0,20
12,20,2,22
8,18,0,21
10,17,1,19
11,18,0,20
10,17,0,21
13,19,0,24
11,21,0,23
13,17,0,16
12,19,0,17
11,18,2,19
7,18,0,21
14,16,1,24
12,17,0,22
11,20,0,23
11,18,0,21
10,16,0,22
12,18,0,20
9,19,2,21
11,16,1,22
9,18,0,19
11,19,0,22
10,18,0,20
11,23,2,19
10,17,0,22
11,19,1,20
14,17,0,24
11,18,1,20
15,22,0,19
14,16,0,18
13,15,2,23
12,18,1,21
11,18,2,20
12,18,0,20
11,19,0,23
12,19,2,22
11,18,2,18
11,18,2,23
13,17,0,24
13,19,0,20
10,22,0,21
12,19,0,23
15,18,0,19
11,19,0,20
7,19,3,21
14,20,0,21
13,18,0,18
11,18,0,23
12,17,1,23
10,16,0,21
11,19,0,23
9,17,0,21
10,20,0,21
10,19,1,22
10,19,0,20
10,19,0,21
