14,23,6,27
11,23,6,29
11,26,5,25
12,22,7,27
12,21,5,31
15,26,4,29
12,27,5,29
13,21,4,29
13,24,7,25
14,24,5,32
11,21,5,27
10,25,7,27
12,21,4,30
11,21,4,28
12,25,5,31
10,25,7,29
12,22,6,26
15,27,7,29
11,27,5,30
11,27,5,30
14,21,4,31
9,24,7,29
12,25,4,30
13,21,3,28
12,25,7,31
14,23,5,26
11,25,6,29
14,23,7,27
13,24,6,31
14,22,6,28
14,23,6,32
15,24,2,29
15,25,3,28
14,26,7,29
13,24,6,32
13,24,4,30
12,21,6,31
12,23,4,26
15,18,6,28
9,23,7,29
12,25,4,30
11,22,7,27
10,22,6,29
17,25,7,27
12,20,6,30
15,22,5,31
9,23,4,27
14,22,5,28
10,24,6,25
13,23,3,28
12,25,4,29
12,26,5,24
11,23,5,29
12,24,4,31
12,24,7,30
12,22,3,30
13,25,4,30
11,24,7,29
17,23,7,25
12,23,7,31
12,25,6,29
13,20,5,28
17,23,4,32
16,24,6,25
18,27,6,27
14,24,5,25
10,24,5,30
11,25,5,27
11,22,7,27
9,24,5,25
13,22,7,28
12,22,3,29
12,23,7,30
11,24,7,27
11,21,6,30
10,27,7,31
15,24,2,29
12,26,7,29
14,23,5,31
11,22,5,27
11,22,4,28
12,22,5,29
14,26,3,27
14,25,6,31
14,21,3,30
12,24,6,28
9,25,6,27
9,25,5,30
11,25,4,30
12,25,5,24
12,22,6,29
16,25,5,27
13,24,4,29
15,24,6,31
12,26,4,29
16,26,7,25
12,25,7,28
9,24,5,26
16,24,7,28
14,23,7,28
12,25,7,30
14,24,7,24
14,24,7,25
15,25,5,31
14,24,7,29
14,24,6,32
9,23,6,27
16,23,7,30
13,28,5,27
13,26,7,27
13,22,5,30
12,23,6,26
12,23,3,29
12,25,7,28
12,25,7,29
13,27,7,29
14,20,6,32
14,21,4,28
10,24,6,30
11,23,7,31
15,24,7,30
11,21,6,28
14,25,5,30
12,22,5,26
12,20,5,30
11,23,5,28
11,23,6,29
13,22,6,31
15,26,4,29
14,25,3,27
10,24,6,28
13,25,4,25
12,24,4,27
13,23,5,31
12,26,5,30
12,22,7,31
10,22,5,29
12,24,5,28
13,25,7,28
11,22,6,31
12,23,6,31
10,22,7,29
13,25,4,29
12,24,5,29
16,25,4,28
13,23,5,28
9,23,6,27
14,23,7,27
10,24,4,29
14,24,4,26
17,27,7,25
13,25,6,31
13,24,7,28
13,26,6,31
12,25,3,28
15,22,7,25
12,26,7,28
10,22,7,29
11,22,3,28
15,24,4,31
10,24,7,30
10,24,7,27
14,26,5,29
12,26,6,30
15,25,4,28
11,21,6,27
14,23,3,30
13,23,4,27
11,24,4,30
11,22,6,28
10,25,6,30
13,24,3,27
15,23,3,31
13,23,7,25
12,25,5,30
12,24,7,26
12,25,4,27
15,25,5,29
13,27,6,30
13,25,7,25
11,23,3,29
13,22,3,28
12,23,7,30
13,23,2,29
12,22,4,26
10,23,7,28
13,22,7,32
12,23,7,26
9,23,5,27
12,25,4,27
14,25,7,27
12,24,4,30
12,22,4,27
11,22,4,30
13,22,6,26
13,24,7,28
