6,9,0,13
6,8,0,10
7,9,0,11
6,10,3,12
8,11,0,11
6,10,1,12
8,8,0,10
8,10,0,12
9,12,2,10
5,9,0,14
7,7,0,12
7,8,2,14
7,10,3,11
7,8,1,12
7,9,1,11
9,10,1,13
8,10,0,10
5,10,3,11
9,10,0,10
5,10,0,13
6,9,0,14
10,11,1,11
6,11,1,11
5,10,0,13
8,11,1,11
8,10,0,10
7,9,0,14
7,11,0,13
5,9,1,11
7,9,2,13
6,10,0,13
6,10,1,14
6,9,0,12
6,9,3,11
5,9,0,11
4,9,0,13
7,10,0,12
4,10,3,14
5,8,1,10
8,11,0,12
5,11,0,11
7,9,0,11
5,8,0,11
8,10,2,13
6,8,1,10
7,11,0,11
8,12,0,10
5,10,2,11
9,11,1,11
6,11,0,13
7,11,1,12
7,9,0,13
6,9,0,10
8,11,0,10
8,10,0,11
6,10,0,14
8,6,0,15
6,8,1,13
6,9,0,11
7,9,0,10
8,11,0,11
6,11,0,13
6,10,1,11
7,10,0,13
8,9,2,13
7,10,0,11
6,12,1,13
7,8,0,11
6,11,0,13
9,10,2,13
7,11,0,13
8,9,0,11
6,9,2,12
7,8,0,10
9,9,3,10
5,9,0,10
5,11,2,14
7,12,0,12
6,10,0,13
7,9,0,10
6,8,0,12
7,8,0,11
5,8,0,14
7,8,2,10
7,11,0,12
5,8,1,11
8,10,0,11
6,12,0,12
5,9,2,12
6,9,0,11
7,9,0,12
7,8,2,11
6,9,2,13
6,10,0,14
6,11,0,14
4,11,0,13
5,11,0,13
5,10,0,13
7,11,0,13
6,9,2,11
6,11,1,12
6,10,3,10
7,11,1,12
5,8,0,13
8,11,0,12
6,10,0,13
6,10,0,10
9,9,0,12
6,10,0,12
6,9,0,12
4,11,0,12
5,9,0,11
4,9,0,11
7,9,0,11
8,9,0,13
9,10,0,13
5,10,3,11
6,10,1,10
8,9,0,11
5,11,0,14
6,11,2,14
7,10,0,10
5,10,0,11
7,10,0,11
5,9,0,11
6,8,0,14
6,11,2,13
7,9,0,11
6,10,0,12
5,8,0,11
7,10,0,12
7,9,0,11
7,10,2,13
6,10,0,14
4,9,0,11
7,11,0,11
5,10,0,14
6,8,1,10
7,10,0,11
6,11,0,13
7,11,0,12
8,8,2,10
6,11,3,11
7,11,2,13
5,8,2,12
7,10,2,14
7,10,0,14
5,9,0,10
5,11,0,12
5,9,3,12
7,8,3,11
5,11,0,14
6,10,0,13
8,9,0,15
6,10,0,13
9,12,0,10
6,9,0,10
4,9,1,10
8,11,0,10
5,8,0,11
7,12,0,12
8,10,1,12
7,10,0,11
7,13,1,10
7,10,1,13
5,8,0,11
8,11,0,11
5,10,0,14
5,10,0,14
5,9,0,10
8,10,0,10
6,10,3,10
7,12,0,12
8,9,0,12
6,10,0,12
7,8,2,15
7,9,0,13
5,9,0,12
8,10,0,13
7,9,3,12
7,10,2,11
8,10,0,12
7,10,0,11
5,8,0,10
4,10,0,14
7,11,0,10
7,8,0,12
6,9,0,11
7,8,0,13
6,10,1,14
7,12,0,12
8,9,0,13
6,11,0,10
6,9,0,11
7,10,1,11
7,11,0,12
8,10,0,11
4,9,0,10
8,9,2,12
5,9,0,12
5,11,2,14
8,8,0,10
5,9,2,13
6,10,0,12
5,8,0,11
6,10,0,14
6,12,0,13
6,8,0,10
6,11,0,13
5,8,0,13
5,8,0,11
7,8,2,11
5,10,1,14
5,9,0,13
8,11,2,10
4,11,0,14
6,9,0,14
8,9,0,10
5,9,0,14
5,8,0,13
8,9,0,10
6,9,0,12
7,10,0,12
7,9,0,10
6,11,2,12
5,8,2,13
4,12,2,12
6,9,0,13
5,8,0,13
7,9,1,10
7,10,2,11
7,12,0,12
7,11,0,12
8,11,0,12
6,7,0,13
5,9,0,13
9,12,0,10
6,11,0,12
6,7,0,13
7,8,1,10
5,10,0,14
7,10,0,14
6,10,0,13
9,9,2,14
7,9,0,11
8,9,0,13
5,9,3,10
7,12,0,11
6,9,0,12
7,10,0,13
6,8,2,11
5,10,1,13
5,8,2,11
5,8,0,11
5,8,0,13
6,8,0,14
9,9,0,14
7,8,0,14
8,11,0,11
6,11,0,14
8,10,0,14
5,9,3,11
8,8,2,10
4,10,0,14
7,10,0,14
6,10,2,13
5,11,0,10
9,10,0,12
7,8,2,12
7,10,0,12
7,8,0,12
6,10,3,10
4,9,1,12
5,10,0,14
6,9,3,14
8,11,0,10
9,10,0,10
5,8,0,12
4,9,0,12
8,10,2,12
5,11,0,14
7,9,3,10
6,9,3,11
7,9,0,13
5,8,0,12
6,11,3,11
6,9,0,11
7,9,1,10
6,9,1,10
4,10,2,14
3,9,2,12
6,8,2,10
5,9,0,12
6,11,0,13
3,9,0,12
6,9,1,13
6,10,0,14
8,10,0,11
5,8,0,14
6,9,0,10
5,8,0,12
6,8,0,11
4,9,0,12
7,11,0,13
7,10,0,13
5,9,3,12
8,9,2,11
6,10,0,11
6,9,0,10
6,9,0,10
8,9,0,13
6,10,0,12
5,8,0,14
6,9,0,10
7,8,0,11
7,10,0,13
7,8,0,10
9,12,0,10
5,8,0,14
6,8,0,13
5,9,0,11
7,10,0,11
6,12,0,13
4,9,0,12
7,10,0,13
8,8,0,10
6,11,3,11
5,9,0,11
7,9,1,11
7,8,0,11
7,11,0,11
7,10,0,12
6,10,0,14
6,10,0,12
6,9,3,14
7,11,0,13
6,8,1,12
7,7,1,15
7,11,0,13
7,10,0,14
8,8,2,10
7,9,0,10
7,9,0,11
5,8,0,11
5,9,0,13
9,10,1,10
7,7,0,10
8,9,0,14
6,9,3,11
5,8,1,12
7,8,0,12
7,8,0,13
6,7,0,13
7,10,0,13
6,9,0,12
6,8,0,11
7,8,0,10
8,9,0,12
7,10,0,12
8,8,0,10
6,9,0,14
8,9,1,11
8,9,0,15
9,10,0,12
7,11,1,13
8,11,0,12
7,11,0,13
7,7,0,10
7,7,0,15
5,12,2,13
4,10,0,14
6,11,1,14
7,10,0,11
8,11,0,11
6,10,0,12
7,10,1,12
8,10,1,10
6,8,0,13
10,9,0,13
7,9,0,13
8,10,0,11
5,11,0,14
6,10,0,13
5,9,0,12
7,9,0,10
7,9,0,14
5,9,0,14
7,11,0,11
6,10,3,11
4,9,0,11
8,9,0,10
7,7,2,13
7,10,0,11
7,9,0,12
7,7,0,11
7,8,0,10
9,8,0,11
8,9,0,10
8,10,0,13
8,10,0,13
6,11,0,13
5,11,2,13
8,11,0,11
8,8,0,15
5,8,0,10
7,10,0,10
8,9,0,11
6,10,3,11
4,9,2,14
6,9,0,14
7,10,1,13
7,8,3,12
7,8,0,11
4,9,0,11
6,10,0,13
7,9,0,13
4,9,2,13
5,10,2,13
7,10,0,14
8,10,0,14
4,9,0,12
6,10,1,10
5,8,2,13
7,7,0,10
6,9,0,11
6,10,0,14
7,10,0,13
