22,a0G:;a0L:;r0L:;a0K:;a0W:bGK-RN;a0C:nK-R;r0G:;r0C:;a0L:bKW-PS;a0G:nL-N;a0H:nW-W;t0L:(0B);a0K:nK-B;a0C:bGH-DP;r0C:;a0K:bHW-PS;r0B:;t0G:(0W);a0W:bWH-NP;t0K:(0W);r0H:;a0S:bKK-SS;r0W:;a0S:nS-D;r0K:;a0S:nK-B;a0S:bWS-DS;t0W:(0C);a0H:bKW-SN;r0C:;r0K:;t0H:(0T);a0W:bWT-DD;t0T:(0B);a0S:bSB-NS;r0W:;a0W:nB-D;a0K:bBS-BS;a0K:nK-P,11,30,0,38
22,a0K:;a0C:;t0C:(0S);r0K:;a0G:;r0S:;a0L:;a0B:nL-B;a0L:bLB-PN;a0H:bBG-WE;t0G:(0H);a0K:nL-D;a0L:nL-N;r0B:;a0G:nL-D;a0T:bGK-RE;a0C:bHH-WN;a0T:nH-W;a0L:nL-R;t0T:(0K);a0K:bLH-BP;r0L:;r0K:;a0G:bLT-WN;t0K:(0H);a0K:nH-R;a0G:bGT-RD;a0W:bKG-ES;t0H:(0W);r0T:;r0K:;a0S:bGL-NB;r0L:;t0K:(0L);r0W:;a0L:bGL-PN,12,27,1,35
22,a0L:;a0K:;a0S:bLK-SN;r0L:;a0H:bKS-ES;r0S:;a0T:nH-B;a0C:bHK-BW;a0T:nH-W;a0S:nH-W;a0H:nH-B;a0B:nS-W;t0S:(0L);a0G:nC-B;a0S:bBL-ED;t0B:(0G);r0H:;a0T:bLK-NW;t0T:(0C);t0L:(0H);t0G:(0T);a0W:bTS-WD;a0T:nS-W;a0L:nH-R;r0C:;t0S:(0W);a0G:bWC-SN;t0G:(0S);t0H:(0W);t0S:(0H);r0L:;r0K:;r0H:;a0C:bWT-RD;a0G:nH-D;a0S:bCH-DR;t0W:(0G);t0H:(0G);a0H:nC-W,14,28,0,38
22,a0S:;a0B:;a0K:nS-P;a0S:bBS-EP;a0C:nK-R;t0B:(0K);a0K:bSC-WB;r0S:;r0K:;a0K:bCS-NE;a0L:nC-E;a0K:nS-W;a0S:nC-B;a0W:nK-B;a0L:bKW-DN;r0W:;r0K:;a0G:bCL-WB;a0W:bSS-BE;a0K:nS-W;a0H:nL-E;t0K:(0H);a0S:nW-W;r0H:;a0L:bLK-WR;r0H:;t0S:(0C);r0S:;a0G:nS-P;a0B:nK-E;a0K:bWS-DS;r0L:;t0W:(0L);r0C:;a0C:nC-B;t0B:(0L);a0K:bCL-NB,14,30,3,36
22,a0L:;a0H:;t0L:(0K);t0K:(0L);a0H:bLH-SW;r0L:;a0S:nH-R;a0G:bHH-BW;a0C:bHH-EW;a0B:bSH-RE;r0G:;a0S:nH-R;t0H:(0L);a0K:bCS-EP;t0S:(0B);t0L:(0W);t0W:(0C);r0K:;a0H:bBB-DN;r0B:;t0S:(0H);a0L:nB-B;t0C:(0G);r0C:;t0G:(0L);t0B:(0G);a0B:bLH-BS;a0H:nB-N;a0C:bHL-BR;a0L:nC-W;a0G:bGB-DR;r0H:;t0B:(0L);a0T:bHH-SR;a0W:bCH-EW;t0C:(0W);t0H:(0L);r0L:;a0B:nH-W,12,28,0,38
22,a0W:;a0S:;t0W:(0H);a0H:bHS-DN;a0H:bSH-SP;r0S:;a0H:bHH-RP;a0W:nH-D;a0H:nH-B;a0K:bWH-NR;a0W:nW-D;a0G:nH-W;t0G:(0T);a0K:nH-N;t0K:(0B);t0T:(0C);a0C:nC-W;a0C:bBH-RW;r0C:;r0C:;t0H:(0S);t0C:(0H);t0B:(0H);a0H:nH-E;r0H:;r0S:;a0W:nW-N;a0C:nW-D;t0H:(0G);a0T:nW-N;r0T:;a0G:bKC-RS;t0H:(0S);t0H:(0L);a0L:bGK-SE;r0S:;a0W:nG-D;t0L:(0B);t0B:(0W);a0B:nH-B,14,26,0,39
22,a0B:;t0B:(0L);a0B:;r0B:;a0G:;t0L:(0W);a0H:nG-R;a0C:bHG-WE;a0B:bCG-EE;a0G:nH-N;a0T:nW-S;t0H:(0G);r0B:;r0W:;a0T:nG-N;t0C:(0L);a0G:nL-R;t0T:(0C);a0L:nG-D;a0S:nL-P;a0H:nG-P;a0B:nC-E;a0H:bCL-ER;a0B:bLH-ED;t0H:(0T);t0S:(0C);a0G:bCL-RB;a0C:bLT-NW;r0H:;t0G:(0K);t0L:(0B);a0S:nB-B;t0K:(0L);r0C:;t0T:(0S);a0W:bLB-DD;t0W:(0T);r0B:;a0G:nL-B,15,25,0,38
22,a0C:;a0K:;a0B:bCK-WR;r0B:;r0C:;a0S:;a0K:bKS-SN;r0K:;a0W:bSK-SW;a0W:bWK-SS;a0S:nK-E;a0G:nS-S;a0B:nS-N;a0G:nK-N;r0G:;t0G:(0T);a0H:bWW-ND;t0B:(0G);t0T:(0K);r0K:;a0K:nS-W;r0G:;a0L:nW-P;r0K:;a0B:bSL-RR;a0T:nS-P;a0B:nB-N;t0H:(0K);a0L:bLK-RS;t0S:(0L);a0B:nW-W;t0S:(0K);t0K:(0W);a0W:bLB-ES;t0K:(0L);a0K:bBT-DE;t0W:(0S),14,27,1,36
22,a0W:;a0S:;a0K:nS-B;a0W:bSK-RE;a0G:bSW-RS;a0S:bSW-BB;r0S:;r0K:;a0C:nG-E;r0G:;a0W:bCW-SE;r0S:;a0H:nW-N;a0K:bWC-WR;t0C:(0K);t0W:(0H);a0S:bWK-DN;a0H:bWW-RB;t0H:(0K);a0L:bWS-RR;t0K:(0W);a0T:bKH-WS;a0G:bKW-SP;a0L:bHK-DS;a0B:nT-S;a0K:bGS-BB;t0K:(0B);r0S:;a0L:nH-W;r0K:;r0T:;t0K:(0G);a0L:nH-P;a0K:nB-W;r0G:;t0K:(0B);r0L:,12,31,1,36
22,a0G:;a0C:;a0G:nG-N;r0C:;a0G:bGG-EW;a0H:nG-N;a0L:bGG-NE;r0L:;a0T:bGG-WD;a0C:bGH-DR;t0G:(0B);r0C:;t0H:(0T);r0G:;t0G:(0H);a0G:nH-W;a0C:bTB-WR;t0B:(0G);a0H:nC-P;a0G:bTH-EE;a0L:nG-D;a0K:nL-W;a0K:nG-R;t0H:(0W);r0G:;r0L:;a0H:bKT-PD;t0T:(0K);t0H:(0G);a0K:nC-S;r0C:;a0C:bHG-WN;a0T:bKW-SB;t0H:(0S);r0K:;a0K:bKK-RD;r0K:;a0W:bCG-ND,12,30,0,37
